data, bandwidth
ask|1 7|TRANSFER j -> h 2|7|1|1681472257.0872989|                                                                               ,186997.87948450018
feedback|1 7|11|2|1|1681472257.0929494|                                                                                         ,295471.0577875619
feedback|1 7|11|2|1|1681472257.0929494|                                                                                         ,204444.36862147754
decided|1 7|11|2|1|1681472257.0937808|                                                                                          ,60855.91838585355
decided|1 7|11|2|1|1681472257.0937808|                                                                                          ,47607.60060299725
feedback|1 7|11|3|1|1681472257.0973716|                                                                                         ,28666.750961127724
feedback|1 7|11|3|1|1681472257.0973716|                                                                                         ,24801.16930752529
feedback|3 2|10|1|1|1681472258.442428|                                                                                          ,305561.13375071145
feedback|3 2|10|1|1|1681472258.442428|                                                                                          ,175505.36515201046
ask|3 2|DEPOSIT e 34|2|1|1681472258.4431036|                                                                                    ,39933.86730139839
feedback|3 2|12|2|1|1681472258.4459085|                                                                                         ,29087.658449368802
ask|3 2|DEPOSIT e 34|2|1|1681472258.4431036|                                                                                    ,12856.104214559387
feedback|3 2|12|2|1|1681472258.4459085|                                                                                         ,13424.793378510165
decided|3 2|12|2|1|1681472258.4550405|                                                                                          ,349525.3333333333
decided|3 2|12|2|1|1681472258.4550405|                                                                                          ,30347.12068283308
feedback|3 3|13|1|1|1681472259.5018437|                                                                                         ,345699.23502897617
feedback|3 3|13|1|1|1681472259.5018437|                                                                                         ,211283.3183785911
ask|3 3|TRANSFER e -> i 31|3|1|1681472259.5024226|                                                                              ,35246.252100840335
feedback|3 3|13|2|1|1681472259.5052176|                                                                                         ,35870.30881272132
ask|3 3|TRANSFER e -> i 31|3|1|1681472259.5024226|                                                                              ,12841.34404898584
ask|1 8|TRANSFER e -> h 6|8|1|1681472259.5075161|                                                                               ,25112.068478413395
feedback|3 3|13|2|1|1681472259.5052176|                                                                                         ,13069.866640699174
ask|1 8|TRANSFER e -> h 6|8|1|1681472259.5075161|                                                                               ,13362.643104263634
decided|3 3|13|1|1|1681472259.515004|                                                                                           ,33820.77056822477
decided|3 3|13|1|1|1681472259.515004|                                                                                           ,19156.85680642284
feedback|1 8|14|2|1|1681472259.5221906|                                                                                         ,270191.7020634122
feedback|1 8|14|2|1|1681472259.5221906|                                                                                         ,42727.49001193792
decided|1 8|14|2|1|1681472259.5237813|                                                                                          ,80611.24804804804
decided|1 8|14|2|1|1681472259.5237813|                                                                                          ,17664.294804724774
feedback|1 8|12|3|1|1681472259.5310946|                                                                                         ,18778.932876281087
feedback|1 8|12|3|1|1681472259.5310946|                                                                                         ,16462.87792462666
feedback|2 5|14|1|1|1681472259.5449271|                                                                                         ,273774.0499745028
feedback|2 5|14|1|1|1681472259.5449271|                                                                                         ,359110.9779264214
ask|2 5|TRANSFER q -> r 7|5|1|1681472259.545316|                                                                                ,15775.936998618907
ask|2 5|TRANSFER q -> r 7|5|1|1681472259.545316|                                                                                ,24682.585260447795
feedback|2 5|15|3|1|1681472259.5494275|                                                                                         ,21674.239483245863
feedback|2 5|15|3|1|1681472259.5494275|                                                                                         ,17680.00105381018
decided|2 5|15|3|1|1681472259.5604045|                                                                                          ,320328.7064439141
decided|2 5|15|3|1|1681472259.5604045|                                                                                          ,229530.10346301837
feedback|2 6|16|1|1|1681472260.1223025|                                                                                         ,169949.63975941754
feedback|2 6|16|1|1|1681472260.1223025|                                                                                         ,262657.00195694715
ask|2 6|TRANSFER l -> e 35|6|1|1681472260.1228402|                                                                              ,33897.6456623311
ask|2 6|TRANSFER l -> e 35|6|1|1681472260.1228402|                                                                              ,14271.270156038172
feedback|2 6|16|3|1|1681472260.1255064|                                                                                         ,26745.922981118914
feedback|2 6|16|3|1|1681472260.1255064|                                                                                         ,16582.373115888313
decided|2 6|16|1|1|1681472260.135312|                                                                                           ,331401.7975308642
decided|2 6|16|1|1|1681472260.135312|                                                                                           ,256999.00047869794
ask|1 9|TRANSFER f -> o 14|9|1|1681472260.4841|                                                                                 ,219938.92339205244
ask|1 9|TRANSFER f -> o 14|9|1|1681472260.4841|                                                                                 ,238291.57212605415
feedback|1 9|17|3|1|1681472260.4911091|                                                                                         ,185191.75991721282
feedback|1 9|17|3|1|1681472260.4911091|                                                                                         ,154273.25057471264
decided|1 9|17|3|1|1681472260.4914865|                                                                                          ,38934.72420044964
decided|1 9|17|3|1|1681472260.4914865|                                                                                          ,31737.46228422795
feedback|1 9|15|2|1|1681472260.495983|                                                                                          ,31502.81140711184
feedback|1 9|15|2|1|1681472260.495983|                                                                                          ,29013.77604842196
feedback|3 4|17|1|1|1681472260.8295414|                                                                                         ,281084.2471204189
feedback|3 4|17|1|1|1681472260.8295414|                                                                                         ,160259.97373134329
ask|3 4|DEPOSIT f 4|4|1|1681472260.8302574|                                                                                     ,34258.880224618726
feedback|3 4|18|2|1|1681472260.8326232|                                                                                         ,24050.123728889484
ask|3 4|DEPOSIT f 4|4|1|1681472260.8302574|                                                                                     ,15752.330027580541
feedback|3 4|18|2|1|1681472260.8326232|                                                                                         ,15084.880921607193
decided|3 4|18|2|1|1681472260.8429382|                                                                                          ,202975.77013232515
decided|3 4|18|2|1|1681472260.8429382|                                                                                          ,314695.7280187573
feedback|3 5|19|1|1|1681472261.1815133|                                                                                         ,321672.206111444
feedback|3 5|19|1|1|1681472261.1815133|                                                                                         ,225670.833123161
ask|3 5|TRANSFER i -> x 25|5|1|1681472261.1819243|                                                                              ,42778.5587250996
ask|3 5|TRANSFER i -> x 25|5|1|1681472261.1819243|                                                                              ,16271.7740195187
feedback|3 5|19|2|1|1681472261.1837158|                                                                                         ,22106.189244832414
feedback|3 5|19|2|1|1681472261.1837158|                                                                                         ,15768.523276646987
decided|3 5|19|1|1|1681472261.1939287|                                                                                          ,225576.01344537816
decided|3 5|19|1|1|1681472261.1939287|                                                                                          ,350896.02091503266
feedback|3 6|20|1|1|1681472261.2084954|                                                                                         ,238821.58007117437
feedback|3 6|20|1|1|1681472261.2084954|                                                                                         ,215697.4335074327
ask|3 6|TRANSFER o -> v 1|6|1|1681472261.208984|                                                                                ,37911.93503283666
feedback|3 6|20|2|1|1681472261.2116582|                                                                                         ,25017.28387698043
ask|3 6|TRANSFER o -> v 1|6|1|1681472261.208984|                                                                                ,16400.516633572628
feedback|3 6|20|2|1|1681472261.2116582|                                                                                         ,11012.058991241565
decided|3 6|20|1|1|1681472261.2241964|                                                                                          ,249823.59795253607
decided|3 6|20|1|1|1681472261.2241964|                                                                                          ,387632.4274368231
feedback|3 7|21|1|1|1681472265.0309372|                                                                                         ,307838.8256880734
feedback|3 7|21|1|1|1681472265.0309372|                                                                                         ,227970.66326963907
ask|3 7|TRANSFER x -> s 9|7|1|1681472265.0314527|                                                                               ,38186.991393413475
ask|3 7|TRANSFER x -> s 9|7|1|1681472265.0314527|                                                                               ,15080.219993820398
feedback|3 7|21|2|1|1681472265.0339055|                                                                                         ,26973.016077170418
feedback|3 7|21|2|1|1681472265.0339055|                                                                                         ,16478.542418661757
decided|3 7|21|1|1|1681472265.043473|                                                                                           ,337867.15670232853
decided|3 7|21|1|1|1681472265.043473|                                                                                           ,258857.72034715526
feedback|2 7|22|1|1|1681472265.7905629|                                                                                         ,228261.44217687074
feedback|2 7|22|1|1|1681472265.7905629|                                                                                         ,316738.001179941
ask|2 7|TRANSFER l -> c 25|7|1|1681472265.7909727|                                                                              ,29250.894192001742
ask|2 7|TRANSFER l -> c 25|7|1|1681472265.7909727|                                                                              ,40020.19470741707
feedback|2 7|18|3|1|1681472265.7943766|                                                                                         ,50960.6940673944
feedback|2 7|18|3|1|1681472265.7943766|                                                                                         ,27513.49930815354
decided|2 7|22|1|1|1681472265.805109|                                                                                           ,161029.0677864427
decided|2 7|22|1|1|1681472265.805109|                                                                                           ,270873.31584258325
feedback|3 8|23|1|1|1681472268.0745792|                                                                                         ,240857.29564827276
feedback|3 8|23|1|1|1681472268.0745792|                                                                                         ,284058.6835978836
ask|3 8|TRANSFER e -> f 2|8|1|1681472268.0749998|                                                                               ,33556.52928308019
ask|3 8|TRANSFER e -> f 2|8|1|1681472268.0749998|                                                                               ,33179.09350472777
feedback|3 8|22|2|1|1681472268.0784912|                                                                                         ,34061.09072452734
feedback|3 8|22|2|1|1681472268.0784912|                                                                                         ,32242.562728965226
decided|3 8|23|1|1|1681472268.088275|                                                                                           ,334082.7081518357
decided|3 8|23|1|1|1681472268.088275|                                                                                           ,248897.03847936948
feedback|2 8|24|1|1|1681472268.2563596|                                                                                         ,225860.7118216239
feedback|2 8|24|1|1|1681472268.2563596|                                                                                         ,256262.96515513127
ask|2 8|TRANSFER r -> g 7|8|1|1681472268.2567296|                                                                               ,38676.67401484043
ask|2 8|TRANSFER r -> g 7|8|1|1681472268.2567296|                                                                               ,13469.927791855886
feedback|2 8|23|3|1|1681472268.2590551|                                                                                         ,19022.46082981965
decided|2 8|24|1|1|1681472268.2698286|                                                                                          ,244143.20691223282
feedback|2 8|23|3|1|1681472268.2590551|                                                                                         ,12611.188649550164
decided|2 8|24|1|1|1681472268.2698286|                                                                                          ,35360.00210762036
feedback|2 9|25|1|1|1681472268.9309804|                                                                                         ,186607.8943343761
feedback|2 9|25|1|1|1681472268.9309804|                                                                                         ,257986.9831811629
ask|2 9|TRANSFER q -> t 2|9|1|1681472268.9315012|                                                                               ,28614.80183349323
ask|2 9|TRANSFER q -> t 2|9|1|1681472268.9315012|                                                                               ,16384.500015259255
feedback|2 9|25|3|1|1681472268.9341516|                                                                                         ,23743.793374906018
feedback|2 9|25|3|1|1681472268.9341516|                                                                                         ,15418.021079233795
decided|2 9|25|1|1|1681472268.9433258|                                                                                          ,367971.83824537357
decided|2 9|25|1|1|1681472268.9433258|                                                                                          ,255045.56389548694
ask|1 10|DEPOSIT j 14|10|1|1681472269.5634363|                                                                                  ,902304.0537815127
ask|1 10|DEPOSIT j 14|10|1|1681472269.5634363|                                                                                  ,712030.3872679045
feedback|1 10|24|2|1|1681472269.5651548|                                                                                        ,1478983.2286501378
feedback|1 10|24|2|1|1681472269.5651548|                                                                                        ,908411.0186125211
decided|1 10|26|3|1|1681472269.5656924|                                                                                         ,347264.4967658474
decided|1 10|26|3|1|1681472269.5656924|                                                                                         ,210290.21229925577
feedback|1 10|26|3|1|1681472269.5669777|                                                                                        ,229334.0076890218
feedback|1 10|26|3|1|1681472269.5669777|                                                                                        ,197524.2501839588
feedback|2 10|26|1|1|1681472269.9492166|                                                                                        ,136852.13153199083
feedback|2 10|26|1|1|1681472269.9492166|                                                                                        ,274053.55385400716
ask|2 10|TRANSFER t -> s 2|10|1|1681472269.9496946|                                                                             ,29636.815456803753
feedback|2 10|27|3|1|1681472269.9535546|                                                                                        ,34641.30287779068
ask|2 10|TRANSFER t -> s 2|10|1|1681472269.9496946|                                                                             ,10594.184860683557
decided|2 10|27|3|1|1681472269.9624634|                                                                                         ,247520.01475334255
feedback|2 10|27|3|1|1681472269.9535546|                                                                                        ,13166.345693545223
decided|2 10|27|3|1|1681472269.9624634|                                                                                         ,22792.227212905964
ask|1 11|TRANSFER r -> j 9|11|1|1681472270.0313885|                                                                             ,223138.36741479635
ask|1 11|TRANSFER r -> j 9|11|1|1681472270.0313885|                                                                             ,234236.87260034904
feedback|1 11|28|3|1|1681472270.0371728|                                                                                        ,360074.38765928906
feedback|1 11|28|3|1|1681472270.0371728|                                                                                        ,192082.6161001789
decided|1 11|28|3|1|1681472270.038485|                                                                                          ,41903.75522947237
decided|1 11|28|3|1|1681472270.038485|                                                                                          ,32030.959489290613
feedback|1 11|27|2|1|1681472270.0425415|                                                                                        ,25854.606886588008
feedback|1 11|27|2|1|1681472270.0425415|                                                                                        ,22803.844539778278
feedback|3 9|28|1|1|1681472270.4630587|                                                                                         ,317863.18058022496
feedback|3 9|28|1|1|1681472270.4630587|                                                                                         ,236715.56966490299
ask|3 9|TRANSFER e -> z 1|9|1|1681472270.463524|                                                                                ,36430.13584854448
ask|3 9|TRANSFER e -> z 1|9|1|1681472270.463524|                                                                                ,16194.223938223939
feedback|3 9|29|2|1|1681472270.4660869|                                                                                         ,27169.58056680162
feedback|3 9|29|2|1|1681472270.4660869|                                                                                         ,15602.630474585138
decided|3 9|29|2|1|1681472270.474754|                                                                                           ,364970.0285520054
decided|3 9|29|2|1|1681472270.474754|                                                                                           ,69987.08277929865
feedback|3 10|30|1|1|1681472270.5978634|                                                                                        ,302462.48563380283
feedback|3 10|30|1|1|1681472270.5978634|                                                                                        ,146605.92900054614
ask|3 10|DEPOSIT a 41|10|1|1681472270.5986195|                                                                                  ,41032.62855395903
ask|3 10|DEPOSIT a 41|10|1|1681472270.5986195|                                                                                  ,15361.113361945636
feedback|3 10|30|2|1|1681472270.600432|                                                                                         ,28188.118870103957
feedback|3 10|30|2|1|1681472270.600432|                                                                                         ,15314.665449566408
decided|3 10|30|1|1|1681472270.611051|                                                                                          ,335964.27534418023
decided|3 10|30|1|1|1681472270.611051|                                                                                          ,219938.92339205244
feedback|2 11|31|1|1|1681472271.1228888|                                                                                        ,121684.25022665458
feedback|2 11|31|1|1|1681472271.1228888|                                                                                        ,265909.3174839029
ask|2 11|TRANSFER e -> d 28|11|1|1681472271.1238523|                                                                            ,41592.106600557796
feedback|2 11|29|3|1|1681472271.1259313|                                                                                        ,36370.903868301604
ask|2 11|TRANSFER e -> d 28|11|1|1681472271.1238523|                                                                            ,12289.875286145958
decided|2 11|31|1|1|1681472271.1348631|                                                                                         ,257615.6007677543
feedback|2 11|29|3|1|1681472271.1259313|                                                                                        ,11957.834866472147
decided|2 11|31|1|1|1681472271.1348631|                                                                                         ,34968.46948479125
feedback|2 12|32|1|1|1681472271.2870219|                                                                                        ,151615.62044620165
feedback|2 12|32|1|1|1681472271.2870219|                                                                                        ,266172.9856222112
ask|2 12|DEPOSIT e 49|12|1|1681472271.2878132|                                                                                  ,29334.00240410884
ask|2 12|DEPOSIT e 49|12|1|1681472271.2878132|                                                                                  ,10846.972663905444
feedback|2 12|32|3|1|1681472271.2908337|                                                                                        ,19299.407290243726
feedback|2 12|32|3|1|1681472271.2908337|                                                                                        ,11118.102054340623
decided|2 12|32|1|1|1681472271.3013937|                                                                                         ,89374.21541534876
decided|2 12|32|1|1|1681472271.3013937|                                                                                         ,33144.27163847389
feedback|3 11|33|1|1|1681472271.3090193|                                                                                        ,329773.28746928746
feedback|3 11|33|1|1|1681472271.3090193|                                                                                        ,183357.5519125683
ask|3 11|TRANSFER v -> n 1|11|1|1681472271.3096614|                                                                             ,34472.255810967
ask|3 11|TRANSFER v -> n 1|11|1|1681472271.3096614|                                                                             ,42015.253717326654
feedback|3 11|31|2|1|1681472271.313017|                                                                                         ,69669.20737087983
feedback|3 11|31|2|1|1681472271.313017|                                                                                         ,48102.40229370128
decided|3 11|33|1|1|1681472271.3223057|                                                                                         ,389884.46768336964
decided|3 11|33|1|1|1681472271.3223057|                                                                                         ,262528.56332518335
ask|1 12|TRANSFER q -> m 14|12|1|1681472271.428054|                                                                             ,215610.80803212852
ask|1 12|TRANSFER q -> m 14|12|1|1681472271.428054|                                                                             ,236819.98764887516
feedback|1 12|33|3|1|1681472271.4333217|                                                                                        ,217797.53022312373
feedback|1 12|33|3|1|1681472271.4333217|                                                                                        ,330585.5369458128
decided|1 12|34|2|1|1681472271.4356847|                                                                                         ,112598.76510067114
decided|1 12|34|2|1|1681472271.4356847|                                                                                         ,133483.5683739433
feedback|1 12|34|2|1|1681472271.4407103|                                                                                        ,43464.290155440416
feedback|1 12|34|2|1|1681472271.4407103|                                                                                        ,52914.53893159866
feedback|3 12|34|1|1|1681472272.1409554|                                                                                        ,193466.99531531532
feedback|3 12|34|1|1|1681472272.1409554|                                                                                        ,268167.2887112887
ask|3 12|DEPOSIT t 40|12|1|1681472272.141644|                                                                                   ,31718.71156800189
feedback|3 12|35|2|1|1681472272.1441662|                                                                                        ,24927.84101778335
ask|3 12|DEPOSIT t 40|12|1|1681472272.141644|                                                                                   ,12998.666214711153
feedback|3 12|35|2|1|1681472272.1441662|                                                                                        ,13987.205585806216
decided|3 12|35|2|1|1681472272.1543093|                                                                                         ,280204.02505219204
decided|3 12|35|2|1|1681472272.1543093|                                                                                         ,98671.3677632788
feedback|2 13|36|1|1|1681472273.2236726|                                                                                        ,230219.08747855917
feedback|2 13|36|1|1|1681472273.2236726|                                                                                        ,234236.87260034904
ask|2 13|DEPOSIT n 64|13|1|1681472273.2241201|                                                                                  ,37293.06140594609
feedback|2 13|35|3|1|1681472273.2266622|                                                                                        ,21175.83370804244
ask|2 13|DEPOSIT n 64|13|1|1681472273.2241201|                                                                                  ,12775.948598353243
decided|2 13|36|1|1|1681472273.2347574|                                                                                         ,130276.85319097307
feedback|2 13|35|3|1|1681472273.2266622|                                                                                        ,12028.833841190177
decided|2 13|36|1|1|1681472273.2347574|                                                                                         ,31144.61724097923
feedback|2 14|37|1|1|1681472273.997177|                                                                                         ,245595.1107044831
feedback|2 14|37|1|1|1681472273.997177|                                                                                         ,349753.0371335505
ask|2 14|TRANSFER n -> r 54|14|1|1681472273.997645|                                                                             ,47297.23478107656
feedback|2 14|37|3|1|1681472273.9995258|                                                                                        ,34986.7000325839
ask|2 14|TRANSFER n -> r 54|14|1|1681472273.997645|                                                                             ,13087.389985861246
feedback|2 14|37|3|1|1681472273.9995258|                                                                                        ,12581.929036794001
decided|2 14|37|1|1|1681472274.0091484|                                                                                         ,273774.0499745028
decided|2 14|37|1|1|1681472274.0091484|                                                                                         ,31975.63502084574
ask|1 13|TRANSFER o -> g 2|13|1|1681472274.496228|                                                                              ,236819.98764887516
ask|1 13|TRANSFER o -> g 2|13|1|1681472274.496228|                                                                              ,257863.07012487992
feedback|1 13|38|3|1|1681472274.5022426|                                                                                        ,175505.36515201046
feedback|1 13|38|3|1|1681472274.5022426|                                                                                        ,184555.14334822964
decided|1 13|38|3|1|1681472274.5040052|                                                                                         ,47218.198065083554
decided|1 13|38|3|1|1681472274.5040052|                                                                                         ,54587.78973055414
feedback|1 13|36|2|1|1681472274.5093565|                                                                                        ,24755.425462258496
feedback|1 13|36|2|1|1681472274.5093565|                                                                                        ,26402.621815678176
ask|1 14|TRANSFER f -> q 44|14|1|1681472275.603391|                                                                             ,274754.81678607984
decided|1 14|39|2|1|1681472275.6076124|                                                                                         ,341086.9834815756
feedback|1 14|39|2|1|1681472275.6110132|                                                                                        ,53345.67885532592
feedback|2 15|38|1|1|1681472275.9197583|                                                                                        ,856253.4481658692
ask|2 15|DEPOSIT a 3|15|1|1681472275.9198475|                                                                                   ,86383.091230893
decided|2 15|38|1|1|1681472275.9217024|                                                                                         ,601199.2295632699
feedback|2 16|39|1|1|1681472276.2874057|                                                                                        ,953589.541740675
ask|2 16|DEPOSIT t 82|16|1|1681472276.2874768|                                                                                  ,102829.13464853476
decided|2 16|39|1|1|1681472276.2893934|                                                                                         ,1359166.8658227848
ask|1 15|TRANSFER r -> t 1|15|1|1681472276.7915804|                                                                             ,254320.65940312648
decided|1 15|40|2|1|1681472276.795972|                                                                                          ,372309.9251040222
feedback|1 15|40|2|1|1681472276.798399|                                                                                         ,63370.032105760154
feedback|2 17|40|1|1|1681472277.4329374|                                                                                        ,257739.27604416705
ask|2 17|TRANSFER e -> n 22|17|1|1681472277.433217|                                                                             ,24691.666835303316
decided|2 17|40|1|1|1681472277.440453|                                                                                          ,312497.6204889406
