data, bandwidth
feedback|2 3|6|3|2|1681472255.239615|                                                                                           ,2555.6275978940753
decided|2 2|3|1|2|1681472255.245327|                                                                                            ,2738.843858566174
feedback|2 2|3|1|2|1681472255.2456708|                                                                                          ,2687.889134211488
feedback|1 4|7|3|2|1681472255.2488186|                                                                                          ,2737.4752675671402
feedback|2 2|3|1|2|1681472255.2456708|                                                                                          ,2480.7013801930516
feedback|1 4|7|3|2|1681472255.2488186|                                                                                          ,2551.7891154522554
feedback|1 5|8|3|2|1681472255.2525928|                                                                                          ,2678.034398818788
feedback|1 5|8|3|2|1681472255.2525928|                                                                                          ,2662.7199603223808
decided|2 3|6|3|2|1681472255.2535508|                                                                                           ,2614.329737968513
decided|2 3|6|3|2|1681472255.2535508|                                                                                           ,2624.720901126408
feedback|2 3|4|1|2|1681472255.2539654|                                                                                          ,2267.229649149479
feedback|2 3|4|1|2|1681472255.2539654|                                                                                          ,2291.8128543132298
feedback|2 4|9|3|2|1681472255.2565222|                                                                                          ,2333.6633066005957
feedback|2 4|9|3|2|1681472255.2565222|                                                                                          ,2303.020436177697
decided|2 4|9|3|2|1681472255.2606382|                                                                                           ,2408.1192058921156
decided|2 4|9|3|2|1681472255.2606382|                                                                                           ,2451.7788210364797
feedback|2 4|5|1|2|1681472255.261115|                                                                                           ,1799.9132079014068
feedback|2 4|5|1|2|1681472255.261115|                                                                                           ,1798.42997166038
feedback|1 6|10|3|2|1681472255.2615886|                                                                                         ,1736.6819522799026
feedback|1 6|10|3|2|1681472255.2615886|                                                                                         ,1730.9147746690483
decided|1 1|3|3|2|1681472255.267368|                                                                                            ,1838.8824031100683
decided|1 1|3|3|2|1681472255.267368|                                                                                            ,1844.2327658463525
decided|3 1|1|1|2|1681472255.2710536|                                                                                           ,1906.914892785724
decided|3 1|1|1|2|1681472255.2710536|                                                                                           ,1903.1024554861167
decided|1 2|4|3|2|1681472255.2787254|                                                                                           ,2113.781515516603
decided|1 2|4|3|2|1681472255.2787254|                                                                                           ,2108.4188633007634
decided|1 3|5|3|2|1681472255.2912939|                                                                                           ,2605.2209729467427
decided|1 3|5|3|2|1681472255.2912939|                                                                                           ,2595.3094913517225
decided|1 4|7|3|2|1681472255.3038764|                                                                                           ,3398.906719677881
decided|1 4|7|3|2|1681472255.3038764|                                                                                           ,3375.845969075601
decided|1 5|8|3|2|1681472255.30972|                                                                                             ,3868.3362298790944
decided|1 5|8|3|2|1681472255.30972|                                                                                             ,3845.8352698462727
decided|1 6|10|3|2|1681472255.3266082|                                                                                          ,7030.326877496235
decided|1 6|10|3|2|1681472255.3266082|                                                                                          ,6691.564507484638
feedback|1 7|11|2|2|1681472257.0897076|                                                                                         ,254079.93942262186
feedback|1 7|11|2|2|1681472257.0897076|                                                                                         ,327360.31219512195
ask|1 7|TRANSFER j -> h 2|7|2|1681472257.0900896|                                                                               ,33481.19189273464
ask|1 7|TRANSFER j -> h 2|7|2|1681472257.0900896|                                                                               ,42356.67944773175
feedback|1 7|11|3|2|1681472257.0929844|                                                                                         ,57010.822130190085
feedback|1 7|11|3|2|1681472257.0929844|                                                                                         ,51203.71120648545
decided|1 7|11|2|2|1681472257.1015472|                                                                                          ,186219.53243149497
decided|1 7|11|2|2|1681472257.1015472|                                                                                          ,140985.00840336134
feedback|3 2|12|2|2|1681472258.4420764|                                                                                         ,202287.4574227581
feedback|3 2|12|2|2|1681472258.4420764|                                                                                         ,232110.2083873757
ask|3 2|DEPOSIT e 34|2|2|1681472258.4426134|                                                                                    ,37730.75493710029
ask|3 2|DEPOSIT e 34|2|2|1681472258.4426134|                                                                                    ,34527.68100842498
feedback|3 2|10|1|2|1681472258.4458299|                                                                                         ,38646.048949035416
feedback|3 2|10|1|2|1681472258.4458299|                                                                                         ,24406.55143883257
decided|3 2|12|2|2|1681472258.4548502|                                                                                          ,273495.11563932756
decided|3 2|12|2|2|1681472258.4548502|                                                                                          ,354604.30118890357
feedback|3 3|13|2|2|1681472259.5014024|                                                                                         ,215957.7280772325
feedback|3 3|13|2|2|1681472259.5014024|                                                                                         ,211449.74871996848
ask|3 3|TRANSFER e -> i 31|3|2|1681472259.5019267|                                                                              ,32961.13163064833
ask|3 3|TRANSFER e -> i 31|3|2|1681472259.5019267|                                                                              ,28775.843490378946
feedback|3 3|13|1|2|1681472259.505586|                                                                                          ,25918.26358984262
feedback|3 3|13|1|2|1681472259.505586|                                                                                          ,28148.21538300215
decided|3 3|13|1|2|1681472259.5163069|                                                                                          ,264729.2465483235
decided|3 3|13|1|2|1681472259.5163069|                                                                                          ,262272.0625305325
feedback|1 8|14|2|2|1681472259.5164285|                                                                                         ,40758.49620406924
feedback|1 8|14|2|2|1681472259.5164285|                                                                                         ,33431.154617348526
ask|1 8|TRANSFER e -> h 6|8|2|1681472259.517558|                                                                                ,24482.234119202883
ask|1 8|TRANSFER e -> h 6|8|2|1681472259.517558|                                                                                ,22648.003037333896
feedback|1 8|12|3|2|1681472259.5240946|                                                                                         ,75350.30343859649
feedback|1 8|12|3|2|1681472259.5240946|                                                                                         ,34947.98281473766
decided|1 8|14|2|2|1681472259.537673|                                                                                           ,114349.50202342917
decided|1 8|14|2|2|1681472259.537673|                                                                                           ,308723.9286946521
ask|2 5|TRANSFER q -> r 7|5|2|1681472259.5423796|                                                                               ,194800.7663280116
ask|2 5|TRANSFER q -> r 7|5|2|1681472259.5423796|                                                                               ,137412.57025851036
feedback|2 5|14|1|2|1681472259.5511758|                                                                                         ,85968.12041633307
feedback|2 5|14|1|2|1681472259.5511758|                                                                                         ,305561.13375071145
decided|2 5|15|3|2|1681472259.5521085|                                                                                          ,41316.83176850854
decided|2 5|15|3|2|1681472259.5521085|                                                                                          ,30183.331196941588
feedback|2 5|15|3|2|1681472259.5572927|                                                                                         ,35142.43058192053
feedback|2 5|15|3|2|1681472259.5572927|                                                                                         ,31264.320521779642
ask|2 6|TRANSFER l -> e 35|6|2|1681472260.1197805|                                                                              ,190989.29633582354
ask|2 6|TRANSFER l -> e 35|6|2|1681472260.1197805|                                                                              ,255774.61267270127
feedback|2 6|16|3|2|1681472260.1251395|                                                                                         ,124824.67147175076
feedback|2 6|16|3|2|1681472260.1251395|                                                                                         ,239353.95095853767
decided|2 6|16|1|2|1681472260.1269412|                                                                                          ,83403.90119620941
decided|2 6|16|1|2|1681472260.1269412|                                                                                          ,63079.65127482082
feedback|2 6|16|1|2|1681472260.1311755|                                                                                         ,27869.129568106313
feedback|2 6|16|1|2|1681472260.1311755|                                                                                         ,25133.229343195544
feedback|1 9|15|2|2|1681472260.4872901|                                                                                         ,148470.93805309734
feedback|1 9|15|2|2|1681472260.4872901|                                                                                         ,229334.0076890218
ask|1 9|TRANSFER f -> o 14|9|2|1681472260.4880955|                                                                              ,40272.366064061214
feedback|1 9|17|3|2|1681472260.4905314|                                                                                         ,38265.92387740556
ask|1 9|TRANSFER f -> o 14|9|2|1681472260.4880955|                                                                              ,15266.326726760884
feedback|1 9|17|3|2|1681472260.4905314|                                                                                         ,15601.270254562362
decided|1 9|17|3|2|1681472260.4999692|                                                                                          ,277883.4948240166
decided|1 9|17|3|2|1681472260.4999692|                                                                                          ,307134.3890160183
feedback|3 4|18|2|2|1681472260.8292272|                                                                                         ,306258.3639475185
feedback|3 4|18|2|2|1681472260.8292272|                                                                                         ,191808.11432654518
ask|3 4|DEPOSIT f 4|4|2|1681472260.8298087|                                                                                     ,36092.162151260505
ask|3 4|DEPOSIT f 4|4|2|1681472260.8298087|                                                                                     ,39850.869358669835
feedback|3 4|17|1|2|1681472260.8335485|                                                                                         ,47616.04541019956
feedback|3 4|17|1|2|1681472260.8335485|                                                                                         ,54788.33676905807
decided|3 4|18|2|2|1681472260.8431158|                                                                                          ,109520.78988168095
decided|3 4|18|2|2|1681472260.8431158|                                                                                          ,160980.7832083958
feedback|3 5|19|2|2|1681472261.1812022|                                                                                         ,273774.0499745028
feedback|3 5|19|2|2|1681472261.1812022|                                                                                         ,281084.2471204189
ask|3 5|TRANSFER i -> x 25|5|2|1681472261.181564|                                                                               ,49890.42951398569
ask|3 5|TRANSFER i -> x 25|5|2|1681472261.181564|                                                                               ,43195.0206774479
feedback|3 5|19|1|2|1681472261.1844165|                                                                                         ,49964.719590507215
feedback|3 5|19|1|2|1681472261.1844165|                                                                                         ,43555.972091513875
decided|3 5|19|1|2|1681472261.1937122|                                                                                          ,250523.0573961736
decided|3 5|19|1|2|1681472261.1937122|                                                                                          ,310330.0069364162
feedback|3 6|20|2|2|1681472261.2083082|                                                                                         ,233726.9969525468
feedback|3 6|20|2|2|1681472261.2083082|                                                                                         ,334707.5511221945
ask|3 6|TRANSFER o -> v 1|6|2|1681472261.208709|                                                                                ,39036.64015123973
ask|3 6|TRANSFER o -> v 1|6|2|1681472261.208709|                                                                                ,37215.507555802025
feedback|3 6|20|1|2|1681472261.2118652|                                                                                         ,23197.982629736853
feedback|3 6|20|1|2|1681472261.2118652|                                                                                         ,37632.8972381887
decided|3 6|20|1|2|1681472261.2238202|                                                                                          ,262785.5663240333
decided|3 6|20|1|2|1681472261.2238202|                                                                                          ,234339.11479703186
feedback|3 7|21|2|2|1681472265.0307164|                                                                                         ,218506.67969067968
feedback|3 7|21|2|2|1681472265.0307164|                                                                                         ,305387.32195676904
ask|3 7|TRANSFER x -> s 9|7|2|1681472265.0311546|                                                                               ,37813.13649809833
ask|3 7|TRANSFER x -> s 9|7|2|1681472265.0311546|                                                                               ,37148.55466371436
feedback|3 7|21|1|2|1681472265.034225|                                                                                          ,36213.88951096121
feedback|3 7|21|1|2|1681472265.034225|                                                                                          ,25818.549196883716
decided|3 7|21|1|2|1681472265.0440147|                                                                                          ,272938.9486527707
decided|3 7|21|1|2|1681472265.0440147|                                                                                          ,410765.8087222647
ask|2 7|TRANSFER l -> c 25|7|2|1681472265.78755|                                                                                ,256999.00047869794
ask|2 7|TRANSFER l -> c 25|7|2|1681472265.78755|                                                                                ,204133.42661596957
feedback|2 7|22|1|2|1681472265.7944322|                                                                                         ,184491.72233676977
feedback|2 7|22|1|2|1681472265.7944322|                                                                                         ,148184.07728401877
decided|2 7|22|1|2|1681472265.7948608|                                                                                          ,25873.29696385542
decided|2 7|22|1|2|1681472265.7948608|                                                                                          ,24765.70310914291
feedback|2 7|18|3|2|1681472265.8011506|                                                                                         ,25775.165010322147
feedback|2 7|18|3|2|1681472265.8011506|                                                                                         ,25236.011657422205
feedback|3 8|22|2|2|1681472268.0747929|                                                                                         ,362750.61621621624
feedback|3 8|22|2|2|1681472268.0747929|                                                                                         ,188773.17580872012
ask|3 8|TRANSFER e -> f 2|8|2|1681472268.075457|                                                                                ,36080.03440860215
feedback|3 8|23|1|2|1681472268.0779946|                                                                                         ,25759.087995393915
ask|3 8|TRANSFER e -> f 2|8|2|1681472268.075457|                                                                                ,14478.719309600863
feedback|3 8|23|1|2|1681472268.0779946|                                                                                         ,13072.094278061846
decided|3 8|23|1|2|1681472268.0887988|                                                                                          ,311410.04176334105
decided|3 8|23|1|2|1681472268.0887988|                                                                                          ,51602.35601691657
ask|2 8|TRANSFER r -> g 7|8|2|1681472268.2535577|                                                                               ,169146.47511027096
ask|2 8|TRANSFER r -> g 7|8|2|1681472268.2535577|                                                                               ,224444.36120401337
feedback|2 8|23|3|2|1681472268.2588196|                                                                                         ,247520.01475334255
feedback|2 8|23|3|2|1681472268.2588196|                                                                                         ,343487.4676903391
decided|2 8|24|1|2|1681472268.260214|                                                                                           ,55222.27031475005
decided|2 8|24|1|2|1681472268.260214|                                                                                           ,38912.148438066244
feedback|2 8|24|1|2|1681472268.2649682|                                                                                         ,24080.327965911638
feedback|2 8|24|1|2|1681472268.2649682|                                                                                         ,34071.89896553913
ask|2 9|TRANSFER q -> t 2|9|2|1681472268.9283628|                                                                               ,205855.4110429448
ask|2 9|TRANSFER q -> t 2|9|2|1681472268.9283628|                                                                               ,252170.46124941288
feedback|2 9|25|3|2|1681472268.933855|                                                                                          ,279474.70692347735
feedback|2 9|25|3|2|1681472268.933855|                                                                                          ,169627.46034755133
decided|2 9|25|1|2|1681472268.935211|                                                                                           ,57247.91128172318
decided|2 9|25|1|2|1681472268.935211|                                                                                           ,35800.941050946916
feedback|2 9|25|1|2|1681472268.9386168|                                                                                         ,21889.868384571477
feedback|2 9|25|1|2|1681472268.9386168|                                                                                         ,24848.23252800148
feedback|1 10|24|2|2|1681472269.5643263|                                                                                        ,848137.3017377567
feedback|1 10|24|2|2|1681472269.5643263|                                                                                        ,1157049.3793103448
ask|1 10|DEPOSIT j 14|10|2|1681472269.5644677|                                                                                  ,189039.05352112677
ask|1 10|DEPOSIT j 14|10|2|1681472269.5644677|                                                                                  ,157440.15014662757
feedback|1 10|26|3|2|1681472269.5652122|                                                                                        ,154096.12858783008
feedback|1 10|26|3|2|1681472269.5652122|                                                                                        ,174592.16650406504
decided|1 10|26|3|2|1681472269.5674114|                                                                                         ,1048576.0
decided|1 10|26|3|2|1681472269.5674114|                                                                                         ,935315.1777003484
ask|2 10|TRANSFER t -> s 2|10|2|1681472269.945575|                                                                              ,191945.2670718627
ask|2 10|TRANSFER t -> s 2|10|2|1681472269.945575|                                                                              ,198180.476928756
feedback|2 10|27|3|2|1681472269.952803|                                                                                         ,312315.8301337987
feedback|2 10|27|3|2|1681472269.952803|                                                                                         ,89374.21541534876
decided|2 10|27|3|2|1681472269.9558706|                                                                                         ,166265.37999380613
decided|2 10|27|3|2|1681472269.9558706|                                                                                         ,69139.84700579524
feedback|2 10|26|1|2|1681472269.9613209|                                                                                        ,57168.662762219144
feedback|2 10|26|1|2|1681472269.9613209|                                                                                        ,78604.8187408492
feedback|1 11|27|2|2|1681472270.0341508|                                                                                        ,171141.50844756135
feedback|1 11|27|2|2|1681472270.0341508|                                                                                        ,331401.7975308642
ask|1 11|TRANSFER r -> j 9|11|2|1681472270.0350199|                                                                             ,40115.8867219607
ask|1 11|TRANSFER r -> j 9|11|2|1681472270.0350199|                                                                             ,15912.472568837251
feedback|1 11|28|3|2|1681472270.0369167|                                                                                        ,16978.302773473326
feedback|1 11|28|3|2|1681472270.0369167|                                                                                        ,14850.379287452977
decided|1 11|28|3|2|1681472270.047099|                                                                                          ,343707.3700384123
decided|1 11|28|3|2|1681472270.047099|                                                                                          ,290829.31310942577
feedback|3 9|29|2|2|1681472270.462839|                                                                                          ,234032.6556233653
feedback|3 9|29|2|2|1681472270.462839|                                                                                          ,327960.2394624313
ask|3 9|TRANSFER e -> z 1|9|2|1681472270.463243|                                                                                ,42884.488537423116
ask|3 9|TRANSFER e -> z 1|9|2|1681472270.463243|                                                                                ,37282.70222222222
feedback|3 9|28|1|2|1681472270.4665737|                                                                                         ,33912.63419872402
feedback|3 9|28|1|2|1681472270.4665737|                                                                                         ,36586.541638271774
decided|3 9|29|2|2|1681472270.474991|                                                                                           ,201907.07484016547
decided|3 9|29|2|2|1681472270.474991|                                                                                           ,362261.0742240216
feedback|3 10|30|2|2|1681472270.5976105|                                                                                        ,253959.75023651845
feedback|3 10|30|2|2|1681472270.5976105|                                                                                        ,327760.01953601954
ask|3 10|DEPOSIT a 41|10|2|1681472270.5979717|                                                                                  ,45866.80153780436
ask|3 10|DEPOSIT a 41|10|2|1681472270.5979717|                                                                                  ,45286.45398566006
feedback|3 10|30|1|2|1681472270.6010413|                                                                                        ,42894.76765739853
feedback|3 10|30|1|2|1681472270.6010413|                                                                                        ,26323.653444471685
decided|3 10|30|1|2|1681472270.6108506|                                                                                         ,318051.4881516588
decided|3 10|30|1|2|1681472270.6108506|                                                                                         ,247862.84025854108
ask|2 11|TRANSFER e -> d 28|11|2|1681472271.1196747|                                                                            ,133350.94684550422
ask|2 11|TRANSFER e -> d 28|11|2|1681472271.1196747|                                                                            ,233219.33622936576
feedback|2 11|29|3|2|1681472271.1256862|                                                                                        ,253480.12842304062
feedback|2 11|29|3|2|1681472271.1256862|                                                                                        ,367216.7660738714
decided|2 11|31|1|2|1681472271.1281261|                                                                                         ,178066.6374792703
decided|2 11|31|1|2|1681472271.1281261|                                                                                         ,171963.77706598333
feedback|2 11|31|1|2|1681472271.1337929|                                                                                        ,102573.7317539167
feedback|2 11|31|1|2|1681472271.1337929|                                                                                        ,83702.9797318366
ask|2 12|DEPOSIT e 49|12|2|1681472271.2835271|                                                                                  ,162196.6501510574
ask|2 12|DEPOSIT e 49|12|2|1681472271.2835271|                                                                                  ,222675.61675653254
feedback|2 12|32|3|2|1681472271.2904139|                                                                                        ,215178.72224448898
feedback|2 12|32|3|2|1681472271.2904139|                                                                                        ,213128.587534736
decided|2 12|32|1|2|1681472271.2919176|                                                                                         ,61958.558799769184
decided|2 12|32|1|2|1681472271.2919176|                                                                                         ,43439.67246540982
feedback|2 12|32|1|2|1681472271.2972293|                                                                                        ,26670.189369100844
feedback|2 12|32|1|2|1681472271.2972293|                                                                                        ,31486.183332355875
feedback|3 11|31|2|2|1681472271.3096988|                                                                                        ,288020.8755364807
feedback|3 11|31|2|2|1681472271.3096988|                                                                                        ,268973.4028056112
ask|3 11|TRANSFER v -> n 1|11|2|1681472271.3100045|                                                                             ,35684.341110003326
ask|3 11|TRANSFER v -> n 1|11|2|1681472271.3100045|                                                                             ,18094.12935189242
feedback|3 11|33|1|2|1681472271.3121269|                                                                                        ,27215.030770010646
feedback|3 11|33|1|2|1681472271.3121269|                                                                                        ,16773.022744313923
decided|3 11|33|1|2|1681472271.322033|                                                                                          ,271283.937342092
decided|3 11|33|1|2|1681472271.322033|                                                                                          ,323221.5003010235
feedback|1 12|34|2|2|1681472271.430901|                                                                                         ,239353.95095853767
feedback|1 12|34|2|2|1681472271.430901|                                                                                         ,302122.0664040518
ask|1 12|TRANSFER q -> m 14|12|2|1681472271.4313731|                                                                            ,43534.78040869283
feedback|1 12|33|3|2|1681472271.4330618|                                                                                        ,42041.5749412686
ask|1 12|TRANSFER q -> m 14|12|2|1681472271.4313731|                                                                            ,12982.63516552608
decided|1 12|34|2|2|1681472271.4426785|                                                                                         ,233828.7944250871
feedback|1 12|33|3|2|1681472271.4330618|                                                                                        ,12782.640761904762
decided|1 12|34|2|2|1681472271.4426785|                                                                                         ,37081.842243403786
feedback|3 12|35|2|2|1681472272.140536|                                                                                         ,215610.80803212852
feedback|3 12|35|2|2|1681472272.140536|                                                                                         ,240318.22381378693
ask|3 12|DEPOSIT t 40|12|2|1681472272.1409824|                                                                                  ,34746.6773671607
ask|3 12|DEPOSIT t 40|12|2|1681472272.1409824|                                                                                  ,31449.29482748521
feedback|3 12|34|1|2|1681472272.1450055|                                                                                        ,75754.32651333428
feedback|3 12|34|1|2|1681472272.1450055|                                                                                        ,34234.849636525956
decided|3 12|35|2|2|1681472272.1540573|                                                                                         ,349297.9258295381
decided|3 12|35|2|2|1681472272.1540573|                                                                                         ,248091.91866913124
ask|2 13|DEPOSIT n 64|13|2|1681472273.2209141|                                                                                  ,163780.02196461256
ask|2 13|DEPOSIT n 64|13|2|1681472273.2209141|                                                                                  ,214490.9756292449
feedback|2 13|35|3|2|1681472273.2264156|                                                                                        ,158743.616794796
feedback|2 13|35|3|2|1681472273.2264156|                                                                                        ,379682.3988684583
decided|2 13|36|1|2|1681472273.2276077|                                                                                         ,76608.29223744292
decided|2 13|36|1|2|1681472273.2276077|                                                                                         ,38195.14171883893
feedback|2 13|36|1|2|1681472273.233209|                                                                                         ,51198.82815182148
feedback|2 13|36|1|2|1681472273.233209|                                                                                         ,79820.23669342848
ask|2 14|TRANSFER n -> r 54|14|2|1681472273.9945326|                                                                            ,227777.2218922359
ask|2 14|TRANSFER n -> r 54|14|2|1681472273.9945326|                                                                            ,246045.33088909258
feedback|2 14|37|3|2|1681472273.9993727|                                                                                        ,216917.5402020202
feedback|2 14|37|3|2|1681472273.9993727|                                                                                        ,376751.5171929824
decided|2 14|37|1|2|1681472274.0018315|                                                                                         ,192495.8451057727
decided|2 14|37|1|2|1681472274.0018315|                                                                                         ,74235.46902654867
feedback|2 14|37|1|2|1681472274.0069175|                                                                                        ,42044.867413266504
feedback|2 14|37|1|2|1681472274.0069175|                                                                                        ,48072.25214899713
feedback|1 13|36|2|2|1681472274.4994283|                                                                                        ,206568.26163909197
feedback|1 13|36|2|2|1681472274.4994283|                                                                                        ,287866.44075067027
ask|1 13|TRANSFER o -> g 2|13|2|1681472274.49993|                                                                               ,45827.649338454976
feedback|1 13|38|3|2|1681472274.5015922|                                                                                        ,39945.752380952385
ask|1 13|TRANSFER o -> g 2|13|2|1681472274.49993|                                                                               ,12979.810260625694
feedback|1 13|38|3|2|1681472274.5015922|                                                                                        ,12305.08622507449
decided|1 13|38|3|2|1681472274.5140188|                                                                                         ,229040.4914675768
decided|1 13|38|3|2|1681472274.5140188|                                                                                         ,248321.420906568
feedback|1 14|39|2|2|1681472275.6055768|                                                                                        ,301952.1439820023
ask|1 14|TRANSFER f -> q 44|14|2|1681472275.606064|                                                                             ,22492.39230801458
decided|1 14|39|2|2|1681472275.612805|                                                                                          ,199877.4802680566
ask|2 15|DEPOSIT a 3|15|2|1681472275.9189987|                                                                                   ,911495.6061120543
decided|2 15|38|1|2|1681472275.9203668|                                                                                         ,736448.4389574759
feedback|2 15|38|1|2|1681472275.9212048|                                                                                        ,212706.38351822505
ask|2 16|DEPOSIT t 82|16|2|1681472276.2867599|                                                                                  ,713924.085106383
decided|2 16|39|1|2|1681472276.287941|                                                                                          ,1470879.2109589041
feedback|2 16|39|1|2|1681472276.288626|                                                                                         ,147370.54954707657
feedback|1 15|40|2|2|1681472276.7939124|                                                                                        ,311771.72590011614
ask|1 15|TRANSFER r -> t 1|15|2|1681472276.794167|                                                                              ,28235.558641001368
decided|1 15|40|2|2|1681472276.800095|                                                                                          ,251226.4445484324
ask|2 17|TRANSFER e -> n 22|17|2|1681472277.430443|                                                                             ,286026.05860415555
decided|2 17|40|1|2|1681472277.4353657|                                                                                         ,335334.73579013115
feedback|2 17|40|1|2|1681472277.4380322|                                                                                        ,47713.37646640597
